timestamp,event_type,window_id,trigger,mode,details,gate_failed,state_snapshot_json
2026-04-21 17:59:13.909,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 47, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:14.411,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.980 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 46, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:14.913,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 46, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:15.414,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 45, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:15.918,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 45, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:16.420,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 45, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:16.927,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 44, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:17.429,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 43, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:17.930,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 43, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:18.433,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 42, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:18.934,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 42, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:19.438,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 42, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:19.940,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 41, ""bot_mode"": ""SETTLE""}"
2026-04-21 17:59:21.951,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 39, ""bot_mode"": ""SETTLE""}"
