session_id,window_id,timestamp,t_remaining_sec,strike_price,hl_price,gap,gap_direction,atr_60m,atr_regime,cvd_60s,cvd_aligned,avg_volume_per_min,poly_up_odds,poly_down_odds,poly_up_ask_depth,poly_down_bid_depth,spread_pct,dual_side_ok,chainlink_age_sec,bot_mode,all_gates_pass,window_result
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:15:51.278,249,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:15:56.298,244,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:01.309,239,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:06.339,234,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:11.352,229,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:16.359,224,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:21.374,219,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:26.390,214,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:31.403,209,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:36.416,204,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:41.472,199,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:46.483,194,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,18,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:51.498,189,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,24,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:16:56.519,184,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,24,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:01.531,179,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,36,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:06.548,174,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,36,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:11.565,169,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:16.584,164,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:21.665,159,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:26.683,154,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:31.698,149,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:36.710,144,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:41.728,139,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,32,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:46.746,134,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:51.857,129,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:17:56.872,124,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,15,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:01.878,119,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,15,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:06.891,114,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,25,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:11.906,109,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,31,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:16.926,104,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,31,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:21.998,99,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,5,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:27.007,93,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,12,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:32.022,88,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,12,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:37.047,83,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,12,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:42.061,78,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,23,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:47.083,73,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,30,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:52.102,68,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,0,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:18:57.118,63,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,0,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:02.198,58,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,0,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:07.211,53,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,18,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:12.270,48,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,24,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:17.292,43,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,27,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:22.312,38,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:27.330,33,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:32.351,28,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,10,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:37.367,23,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,16,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:42.392,18,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,19,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:47.404,13,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:52.416,8,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,9,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604500,2026-04-19 13:19:57.426,3,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,12,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:02.441,298,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:07.454,293,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,23,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:12.466,288,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:17.547,283,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:22.560,278,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:27.575,273,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:32.590,268,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:37.598,263,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:42.616,258,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:47.626,253,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:52.635,248,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:20:57.645,243,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:02.653,238,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,26,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:07.673,233,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,18,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:12.690,228,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,2,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:17.742,223,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,5,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:22.755,218,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,11,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:27.760,213,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,14,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:32.768,208,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:37.802,203,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,5,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:42.809,198,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,8,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:47.829,193,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,14,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:52.838,188,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:21:57.852,183,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,23,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:02.866,178,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,29,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:07.887,173,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,1,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:12.898,168,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:17.918,163,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,11,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:22.933,158,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,14,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:27.948,153,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:32.964,148,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:38.004,142,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:43.026,137,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:48.038,132,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:53.061,127,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:22:58.161,122,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:03.171,117,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:08.186,112,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:13.253,107,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:18.272,102,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:23.314,97,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:28.330,92,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:33.350,87,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:38.368,82,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:43.377,77,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:48.449,72,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:53.464,67,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:23:58.478,62,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:03.511,57,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:08.528,52,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,20,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:13.540,47,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,28,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:18.598,42,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,32,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:23.623,37,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,38,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:28.638,32,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,42,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:33.650,27,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:38.668,22,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,7,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:43.684,17,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,7,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:48.712,12,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,19,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:53.726,7,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,19,INIT,False,
2026-04-19-124703,btc-updown-5m-1776604800,2026-04-19 13:24:58.735,2,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,29,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:03.757,297,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,32,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:08.840,292,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,0,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:13.865,287,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:18.879,282,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,4,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:23.903,277,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:28.918,272,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:33.930,267,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:38.955,262,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:43.982,257,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:49.003,251,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:54.020,246,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,13,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:25:59.038,241,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,11,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:26:04.052,236,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,14,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:26:09.155,231,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,21,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:26:14.172,226,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,24,INIT,False,
2026-04-19-124703,btc-updown-5m-1776605100,2026-04-19 13:26:19.245,221,0.0,75526.5,0.0,NEUTRAL,61.0,NORM,6.916650000000001,False,4.702440340540891,0,0,0,0,0,False,0,INIT,False,
